employee_id,age,gender,marital_status,education_level,department,job_role,job_level,monthly_income,stock_option_level,salary_hike_pct,years_at_company,total_working_years,years_since_promotion,num_prior_companies,work_mode,commute_minutes,overtime_hours_per_week,business_travel_days_per_year,training_hours,manager_support_score,burnout_score,engagement_score,work_life_balance_score,performance_rating,last_review_score,uses_ai_tools_at_work,perceived_ai_job_risk,attrition
1763,25,Female,Married,Bachelors,Human Resources,Recruiter,3,4733,1,10.5,4,5,2.1,3,Onsite,53,4.8,2,45,5.2,4.9,5.9,5.7,3,9.9,FALSE,5.8,No
1764,31,Male,Divorced,Masters,Finance,Accountant,2,5972,0,3.2,8.4,11,4.2,1,Remote,0,2.3,8,20,5.7,3.9,5.9,5.9,3,7.3,FALSE,6.6,No
1765,45,Female,Single,Masters,Research & Development,R&D Manager,4,8555,1,9.2,7,14.7,2.6,4,Onsite,34,5.9,7,27,6.4,3.3,7,7.8,4,10,FALSE,4.5,No
1766,59,Female,Married,Bachelors,Marketing,Marketing Specialist,5,8700,1,5.7,14.2,23.4,3.6,2,Onsite,50,4.1,9,20,10,3.1,8.7,5.5,4,8.9,TRUE,4.5,No
1767,39,Female,Single,Bachelors,Engineering,QA Engineer,4,11093,1,8.5,10.2,14.6,0.2,1,Hybrid,52,2.7,7,26,3.6,5.5,5.5,6.1,4,7.2,FALSE,5.6,No
1768,41,Female,Married,Masters,Research & Development,Research Scientist,4,9768,2,10.7,9.9,15.7,0.3,1,Onsite,24,5.8,4,27,5.2,4.8,5.2,5.1,3,8.5,TRUE,1.6,No
1769,44,Male,Married,Bachelors,Engineering,QA Engineer,5,10867,2,9.7,6.9,16.8,3.1,1,Onsite,26,13.5,6,10,6.3,6.5,7,4.2,4,10,TRUE,6.5,Yes
1770,44,Male,Married,Bachelors,Finance,Accountant,4,9805,2,8.6,11.2,16.8,1,2,Hybrid,13,10.1,3,23,6.2,4.3,4.1,4.5,3,9.1,TRUE,4.2,No
1771,25,Prefer not to say,Single,Bachelors,Research & Development,Product Researcher,1,4254,1,15.8,4,5,4,3,Onsite,44,4.9,7,30,7,2.3,5.2,6.4,4,9.8,TRUE,1.8,No
1772,27,Female,Married,Masters,Operations,Program Manager,2,4655,0,13,3.6,4.1,2.1,0,Hybrid,27,15.9,32,16,8.8,6.4,6.8,4.9,4,6.6,TRUE,6.5,Yes
1773,30,Male,Married,Masters,Finance,Accountant,1,4557,0,11.2,6.9,10,1.4,2,Onsite,53,9.6,9,28,6.4,3.8,7.3,4.8,4,7.6,FALSE,6.7,No
1774,34,Female,Married,PhD,Marketing,Growth Manager,2,5032,0,14.1,1.5,11.4,0.9,2,Hybrid,14,9.1,10,34,4.8,4,5.5,4.6,3,5.8,TRUE,6.1,No
1775,36,Female,Single,Bachelors,Engineering,Data Engineer,3,10090,1,13.1,6.7,10.5,1.9,0,Onsite,42,5.6,11,13,7,3.1,8.2,5.5,4,7.6,TRUE,5.9,No
1776,32,Male,Single,Bachelors,Human Resources,HR Manager,5,7364,1,2.4,9.3,12,4.9,1,Remote,5,5.9,8,54,5.6,3.4,5.1,7.5,3,7.7,TRUE,3.4,No
1777,29,Male,Single,Masters,Operations,Operations Analyst,2,5116,0,11.9,7,9,3,1,Onsite,25,14.7,13,34,5.9,5.5,2.8,6.3,3,8.7,TRUE,5,No
1778,45,Male,Single,High School,Human Resources,HR Business Partner,4,8543,1,5.4,11.1,23.1,4,4,Onsite,29,8.8,12,0,9.5,2.1,8.7,6.7,4,9.6,TRUE,4.5,No
1779,50,Female,Single,Bachelors,Operations,Operations Analyst,5,8485,1,12.7,11.6,15.3,2.5,1,Hybrid,51,4,24,27,5.4,6.2,4.2,5.4,3,8.9,TRUE,5.5,No
1780,33,Non-binary,Married,Bachelors,Research & Development,Research Scientist,2,6357,0,11.2,1.5,7,1.5,2,Hybrid,28,2.9,8,20,6.2,3.2,6.9,6.8,4,8.4,TRUE,2.9,No
1781,50,Male,Single,Bachelors,Finance,Finance Manager,5,12434,2,13.2,11,23.8,0.9,5,Remote,2,7.6,6,18,9.1,3.8,7.4,8.1,4,5.6,FALSE,3.7,No
1782,44,Male,Divorced,Bachelors,Operations,Program Manager,5,8656,3,10.5,4.9,16.1,1.4,5,Hybrid,52,0.3,32,22,5.1,5.4,6.6,6.5,3,6.7,FALSE,1,No
1783,37,Female,Married,Bachelors,Customer Support,Support Team Lead,2,3269,2,4.7,5.1,5.7,3.1,0,Hybrid,19,5.9,2,12,5.1,2.7,5.1,6.6,4,6.8,FALSE,5.5,No
1784,46,Male,Married,Masters,Human Resources,HR Manager,4,7344,2,14.2,8.9,12.7,3.2,2,Onsite,54,4.7,6,14,6.8,6.3,5.5,5.8,4,6.6,FALSE,2.2,No
1785,34,Male,Single,Bachelors,Sales,Sales Manager,4,8473,2,9.1,10.4,14,3.6,1,Hybrid,31,9.9,16,13,7.6,3.6,6.7,6.3,4,8.3,FALSE,3.9,No
1786,47,Female,Married,High School,Customer Support,Customer Success Manager,5,7555,1,11.2,12.8,27,0.9,5,Remote,3,10.9,1,33,2.2,5.8,5.3,5.9,3,8.2,TRUE,7.2,No
1787,31,Male,Married,Bachelors,Customer Support,Support Specialist,3,4731,0,8.8,8.9,11,2.4,1,Hybrid,52,6.3,5,9,8.6,4,7.3,6.4,4,10,FALSE,5.7,No
1788,25,Male,Single,High School,Research & Development,Research Scientist,1,3280,0,12.8,4,5,1.1,1,Hybrid,37,3.9,5,9,5.6,3,6.4,6.8,4,6.7,FALSE,5.8,No
1789,32,Male,Married,PhD,Engineering,Software Engineer,1,4985,2,2.3,7.2,11.2,5.1,1,Hybrid,17,0.9,5,23,2.3,4.6,4.7,7.7,4,8.6,TRUE,6.2,No
1790,43,Male,Single,Bachelors,Marketing,Marketing Specialist,4,7533,1,10.7,8.4,12.3,0.9,1,Hybrid,29,2.3,6,20,4.8,4.6,6.3,7.3,4,5.5,TRUE,7.5,No
1791,34,Male,Married,Masters,Engineering,Data Engineer,3,12781,0,15.2,5.3,10.7,1.8,1,Onsite,64,4.2,11,6,7.8,4.5,7.8,5.4,3,10,FALSE,4.6,No
1792,41,Male,Single,Bachelors,Marketing,Content Strategist,3,6762,2,15.5,7.1,12.3,0.3,1,Hybrid,20,2,2,25,5.5,4.2,7.9,7,4,8.4,TRUE,5.5,No
1793,33,Female,Single,Bachelors,Marketing,Marketing Specialist,3,7578,1,11.8,7.9,13,5.2,2,Hybrid,32,5.6,6,22,6.4,4,6.7,8.5,4,7,TRUE,6.4,No
1794,29,Female,Divorced,Bachelors,Engineering,Engineering Manager,3,7702,1,11,8,9,3.1,1,Hybrid,50,3.5,12,31,7.2,3.9,5.9,7,4,7.8,TRUE,2.5,No
1795,34,Female,Single,High School,Research & Development,Product Researcher,1,3258,2,15,0.4,5.2,0.4,1,Hybrid,48,5.7,6,15,9.6,3.6,8,5.3,4,7.9,TRUE,5,Yes
1796,40,Male,Married,Bachelors,Operations,Operations Manager,5,7055,2,11.9,10.6,14,1.1,1,Hybrid,39,9.4,24,15,7.3,5.4,8.7,6.2,3,8.4,FALSE,7.6,No
1797,39,Male,Married,Bachelors,Sales,Sales Manager,3,6624,2,10.6,6.2,9,2.1,0,Hybrid,32,6,18,28,5.5,2.5,6.8,6.1,3,8.5,FALSE,4.5,No
1798,32,Male,Single,PhD,Customer Support,Support Specialist,2,4294,1,16.8,3,8.9,0.7,1,Remote,9,8.9,8,24,8,5.7,8,5.8,4,10,FALSE,5.5,No
1799,32,Female,Single,Masters,Engineering,QA Engineer,1,5265,0,11.1,4.4,12,0,2,Onsite,50,6.9,2,37,8.9,5.3,6.2,5,3,7,FALSE,5.2,No
1800,35,Male,Single,High School,Sales,Sales Development Rep,2,5487,1,11.2,7.3,12.6,0.4,2,Hybrid,48,14.8,17,45,5.7,5.1,5.8,4.1,3,7.5,FALSE,2.6,No
1801,41,Male,Single,Bachelors,Operations,Operations Manager,3,7343,1,17.3,6.7,14.4,1.9,4,Remote,4,6.2,21,22,6.4,4.3,5.5,6.5,4,7,FALSE,3.5,No
1802,50,Male,Single,Masters,Operations,Operations Analyst,4,8772,1,8.9,8.7,19.4,3.6,3,Hybrid,34,2.6,20,27,4.9,3.1,7.1,7.6,5,8.4,TRUE,6,Yes
1803,43,Female,Married,Masters,Operations,Program Manager,4,8475,3,6.2,10.5,17,7.7,2,Hybrid,53,1.9,19,12,6.4,2.9,5.1,7.7,3,7.8,TRUE,2.4,No
1804,48,Male,Single,Bachelors,Sales,Sales Manager,5,10024,1,14.1,10.4,15.1,2.4,1,Hybrid,3,16.7,28,25,8.5,5,5.4,5,3,8.5,TRUE,6.5,No
1805,55,Female,Divorced,PhD,Engineering,QA Engineer,3,9674,0,3.6,10.5,18.2,5.1,3,Hybrid,38,5.1,7,11,8.4,5.3,5.5,6.4,3,9.4,TRUE,4,No
1806,37,Male,Divorced,High School,Sales,Account Executive,4,8425,1,5.4,6.6,13.9,2.1,4,Remote,1,8.8,25,7,2.7,5.6,5.1,6.5,4,7.9,TRUE,4.3,Yes
1807,33,Female,Married,Masters,Operations,Operations Manager,2,5335,1,9.2,8.3,13,4.5,3,Remote,3,4.5,24,24,7.5,4.3,6.4,6.6,4,10,FALSE,8.4,Yes
1808,46,Female,Single,Bachelors,Customer Support,Support Team Lead,4,6648,2,1.6,8.1,18.7,5.5,3,Onsite,24,3.4,7,25,5.2,4.8,5.9,7,4,9.1,TRUE,4.7,Yes
1809,39,Male,Single,Masters,Customer Support,Support Specialist,4,6791,1,16.3,5.6,11,2.9,2,Remote,4,18,9,26,7.1,6.4,5.9,4.6,4,6.9,FALSE,8.2,No
1810,53,Male,Married,High School,Research & Development,R&D Manager,5,10402,1,9.5,8.6,10.2,1.4,1,Onsite,54,3,5,18,7.3,4.2,7.3,6.7,3,7.4,FALSE,3.2,No
1811,21,Male,Single,Bachelors,Sales,Sales Manager,3,6761,0,11.1,0,1,0,2,Remote,11,8.3,26,43,6,6.3,5.4,5.7,4,6.6,FALSE,5.3,No
1812,32,Female,Married,Masters,Customer Support,Support Team Lead,2,3947,1,10,5,11.3,2.5,2,Remote,2,14.9,7,31,10,4.9,8.2,4.8,5,8.8,FALSE,9.4,No
1813,39,Prefer not to say,Single,Masters,Research & Development,Research Scientist,4,10792,1,14.5,9.6,14.4,0.7,1,Remote,11,2.1,5,24,6.8,3.2,7.3,7.8,4,10,FALSE,2.7,No
1814,21,Female,Married,Bachelors,Engineering,Software Engineer,2,4493,1,15.5,0,1,0,0,Hybrid,43,7.7,4,7,6.7,4.7,7.7,6.1,3,8,FALSE,5.4,No
1815,43,Non-binary,Single,Bachelors,Engineering,Data Engineer,2,5853,1,8.8,3.7,11,3.7,2,Remote,0,5.7,10,22,9.3,2,7.5,6,3,6.2,FALSE,6.1,No
1816,25,Male,Divorced,Masters,Engineering,Software Engineer,1,5403,1,14.9,0,5,0,1,Onsite,41,4.5,8,0,9.9,5,7.8,6.5,4,5.1,TRUE,4.9,No
1817,58,Male,Married,Masters,Operations,Operations Analyst,4,7317,1,12.9,12.9,18,1.6,3,Remote,3,1.1,19,34,3.4,2.6,5.1,7.8,4,8.5,TRUE,2.7,Yes
1818,29,Non-binary,Married,Masters,Customer Support,Customer Success Manager,2,4367,0,10.3,8,9,0.2,3,Remote,4,4.6,5,19,5.4,3.5,5.2,8,4,9.7,FALSE,6.5,No
1819,29,Male,Married,PhD,Engineering,QA Engineer,3,6875,1,17.2,6.7,8.4,1,1,Hybrid,52,8.2,5,20,7.4,2.8,8.3,5.5,4,7.8,TRUE,2.9,No
1820,28,Female,Divorced,Masters,Research & Development,Product Researcher,3,8693,1,9.9,5.8,7.6,3.4,1,Hybrid,35,3,7,28,7.8,1,6.2,7.6,4,8.2,FALSE,1.8,No
1821,35,Female,Married,Bachelors,Engineering,Engineering Manager,3,8048,3,10.9,7.2,9.1,3.5,0,Onsite,14,4.4,4,34,6.3,1.6,8.2,6.9,3,8.7,TRUE,1,No
1822,36,Female,Single,Masters,Operations,Operations Manager,4,6825,1,15.9,7.7,10.6,1.4,0,Remote,3,2.3,15,27,8.2,1.8,7.4,8.8,3,8.8,TRUE,4.7,No
1823,39,Female,Married,Masters,Engineering,QA Engineer,5,13053,2,12.6,9.8,18.3,3.7,2,Onsite,16,5.9,3,29,5.2,5.2,6.1,6.7,4,10,FALSE,2.9,Yes
1824,41,Male,Married,Bachelors,Operations,Operations Manager,3,5576,2,13.6,8.9,14.6,1.8,1,Remote,1,4.5,21,20,5.5,3.8,6.4,6.7,4,9,FALSE,5.6,No
1825,44,Male,Married,Bachelors,Engineering,Data Engineer,4,12340,3,15,13.4,20.6,0.6,1,Onsite,29,7.8,8,39,4.4,4.3,6.1,4.7,3,5.2,TRUE,4.6,No
1826,42,Female,Married,Masters,Finance,Financial Analyst,3,10718,1,15.9,9.9,22,0.7,5,Hybrid,3,4.5,4,18,7.9,4.8,7.5,6.7,3,9.2,FALSE,6.8,No
1827,29,Female,Single,Bachelors,Sales,Sales Development Rep,3,8313,0,11.8,5.4,9,1.3,1,Hybrid,44,5.1,17,29,4,4.3,4.4,5.8,3,9.6,FALSE,4.3,No
1828,54,Female,Single,Bachelors,Finance,Accountant,5,11524,2,6.4,9.8,21.7,5.5,5,Hybrid,61,2.8,6,19,5.1,4.2,5.7,7.1,3,6.3,FALSE,7.6,No
1829,36,Male,Single,Masters,Customer Support,Support Team Lead,4,6994,2,16.2,7.8,14.4,0,2,Hybrid,23,9.1,4,31,5.8,3.3,5.9,6.6,3,6.4,FALSE,5.5,No
1830,29,Male,Single,Masters,Sales,Sales Development Rep,3,5498,0,13.7,7.1,9,3.1,2,Hybrid,26,7.1,25,26,8.2,2.8,9.4,6.6,4,8.6,FALSE,4.2,No
1831,24,Male,Married,Masters,Research & Development,Research Scientist,1,3989,1,7.6,3,4,2.3,1,Remote,7,9,5,27,7.1,4.4,5.6,5.7,5,6.6,TRUE,4.8,Yes
1832,27,Female,Single,Bachelors,Marketing,Marketing Specialist,1,2859,3,10.7,6,7,1.7,4,Onsite,51,1.9,6,25,4.9,3.9,5.7,7.5,3,9.4,TRUE,4.2,No
1833,48,Male,Married,PhD,Sales,Sales Manager,3,7211,0,16.4,9.9,11.5,0.4,0,Onsite,45,7.2,37,5,8.6,3.6,8,5.3,4,6.9,TRUE,5.4,No
1834,44,Female,Single,Bachelors,Engineering,Data Engineer,5,14851,1,10.3,8.4,19.7,1.4,4,Hybrid,23,3.4,7,31,7.7,3,7.7,8.2,4,9.4,TRUE,3.8,No
1835,26,Female,Married,Masters,Engineering,Data Engineer,2,6749,1,6.4,5,6,3.6,5,Hybrid,23,1.2,3,37,10,3.1,8.2,7.7,4,9.3,TRUE,2.6,No
1836,51,Male,Single,Bachelors,Engineering,Engineering Manager,5,15647,2,8.9,9.6,19.2,2.3,3,Hybrid,54,5.8,2,16,5.1,3.7,6.7,5.7,3,10,TRUE,1,Yes
1837,29,Female,Married,Bachelors,Customer Support,Support Specialist,1,2385,0,7.9,1.9,9,1.9,4,Onsite,23,6.2,6,17,5.8,4.1,3.8,5.5,3,8.8,FALSE,10,Yes
1838,31,Male,Married,High School,Engineering,QA Engineer,1,4474,0,8.3,4.2,11,4.2,1,Hybrid,33,5.5,12,23,8.2,1.8,7.3,6.7,4,7.1,FALSE,4.2,No
1839,43,Male,Single,Bachelors,Finance,Finance Manager,4,9495,3,8.1,10.2,12.6,2.6,1,Remote,4,3.7,8,19,2.7,1.5,5.6,6.7,3,8.7,FALSE,6.4,No
1840,37,Male,Divorced,High School,Finance,Finance Manager,2,4788,2,15.4,2.6,11.2,0.2,4,Onsite,48,8.4,3,23,4.3,5.8,4.3,4.5,3,6.7,TRUE,4.9,Yes
1841,46,Female,Married,Bachelors,Finance,Accountant,2,6385,0,10.4,9.3,14.3,2.4,1,Onsite,53,6.3,6,5,4.6,4.9,4.6,6,3,6.6,FALSE,5.2,Yes
1842,33,Female,Married,Bachelors,Marketing,Marketing Specialist,3,5838,1,10.9,6.7,10.7,0,0,Hybrid,24,6.4,7,16,6.1,2.9,5.3,7.4,4,10,FALSE,5.1,No
1843,36,Male,Single,Bachelors,Engineering,Engineering Manager,3,8771,0,15.3,5.4,9.6,0.9,0,Onsite,42,4.4,10,21,4.1,4.9,5.8,6.3,3,8.5,TRUE,3.4,No
1844,46,Male,Single,Masters,Engineering,Engineering Manager,4,11066,1,7.6,8,16.4,1.7,4,Hybrid,21,2,4,28,5.1,2.3,6.7,7.4,3,7.7,TRUE,3.5,No
1845,41,Male,Divorced,Bachelors,Operations,Operations Analyst,2,6739,2,16.7,5.6,15.5,0.6,3,Remote,1,6.7,19,9,4.5,3.1,7.2,7.4,4,9.8,FALSE,5.1,Yes
1846,37,Female,Married,Masters,Customer Support,Support Specialist,2,4629,1,17,9,11.5,1.4,0,Onsite,42,6.9,6,16,9.6,4,8,4.5,4,8.5,TRUE,9.7,No
1847,25,Female,Divorced,Bachelors,Marketing,Growth Manager,2,6631,0,17.2,4,5,2.4,1,Remote,1,17.7,4,43,5.8,6.5,3.1,3.8,3,8.2,FALSE,7.5,No
1848,38,Male,Married,Bachelors,Sales,Sales Development Rep,1,4837,1,15.5,0,0,0,0,Remote,7,11,23,38,2.9,5.2,3.8,5.2,3,5.5,FALSE,7,No
1849,26,Female,Single,PhD,Customer Support,Customer Success Manager,3,4864,1,12.5,5,6,1.3,1,Hybrid,39,6.9,9,33,10,1.8,7.4,7,4,9.2,TRUE,4.6,No
1850,38,Female,Single,Bachelors,Engineering,QA Engineer,3,8020,0,16.1,4.3,9.7,1.6,1,Remote,10,7.7,5,9,5.2,5.1,5.9,5,4,8.1,TRUE,2.2,No
1851,36,Female,Married,Masters,Finance,Financial Analyst,5,10957,3,4.8,9.1,15.8,5.1,3,Onsite,38,8.5,4,13,7.7,6.2,6.1,5.4,4,8.2,FALSE,5.8,No
1852,46,Female,Married,PhD,Research & Development,Research Scientist,3,8068,0,12.9,7.3,11.9,1.7,1,Onsite,53,7.8,4,20,5.9,3.4,7.1,5.8,3,9.2,FALSE,4.6,Yes
1853,47,Male,Single,Masters,Sales,Sales Development Rep,4,7304,3,8.2,7.1,11.5,3,3,Hybrid,44,3.3,36,2,8.4,2.6,7.9,5.9,4,10,TRUE,5,No
1854,32,Female,Divorced,Masters,Sales,Sales Development Rep,2,4105,0,13.3,1.9,7.7,1.9,2,Onsite,18,4.9,28,8,6.4,3.6,5.6,6.9,3,8.7,TRUE,6.5,No
1855,33,Male,Married,PhD,Sales,Sales Development Rep,3,10324,0,11.2,5.3,13,1.4,7,Hybrid,58,9.6,25,6,5.8,4.7,5.8,4.1,4,7,FALSE,2.2,No
1856,30,Male,Married,Bachelors,Human Resources,HR Manager,2,3701,0,10.9,7.8,10,1.4,5,Remote,4,1.3,8,14,3,4.9,4.5,7.7,4,8.5,TRUE,3,Yes
1857,37,Male,Married,Masters,Customer Support,Support Team Lead,3,5810,0,9.5,1.9,6.4,1.9,1,Onsite,35,5.1,8,11,6.5,5.2,6.2,4,4,7.1,FALSE,6.8,No
1858,35,Male,Divorced,High School,Operations,Operations Manager,2,4281,0,14.6,5.7,13.5,0.7,2,Hybrid,25,16.4,30,16,9.2,4,7.5,4.8,3,9,FALSE,7.3,No
1859,49,Prefer not to say,Married,Bachelors,Sales,Sales Manager,3,6214,1,17.9,4.9,7.2,0.5,0,Hybrid,16,11.1,27,16,8.6,4.6,6.1,4.8,3,5.8,FALSE,6.2,No
1860,56,Male,Single,High School,Sales,Account Executive,4,6078,2,15.7,3.2,5.5,0.1,1,Hybrid,53,4.1,24,30,7.7,3.6,7.6,7.4,4,9.8,FALSE,3.4,No
1861,51,Male,Married,Masters,Finance,Finance Manager,4,9757,2,7.9,10.5,15.8,9.3,2,Hybrid,39,3.4,4,34,6.1,3.3,7.5,6.8,4,8.9,TRUE,5.4,No
1862,37,Male,Married,Bachelors,Finance,Financial Analyst,4,10307,2,9.9,14.9,17,5,1,Onsite,31,2,7,8,10,2.9,6.2,5.3,3,8.1,FALSE,5.2,No
1863,33,Male,Married,Bachelors,Engineering,Data Engineer,2,5660,0,13.6,5.6,11.6,1.4,2,Onsite,54,9.4,10,33,9.3,3,9.3,6.6,4,9.9,TRUE,5.3,No
1864,44,Female,Single,High School,Human Resources,HR Business Partner,5,8399,1,11,11.4,24,0.7,4,Hybrid,27,1.4,10,27,6.7,1,7,7.2,3,8.3,TRUE,4.8,No
1865,42,Female,Married,Masters,Operations,Operations Analyst,3,6937,2,15.5,8.6,17.8,1.2,2,Onsite,39,3.7,16,14,6.9,4.2,6.7,6.9,4,10,TRUE,3.6,No
1866,45,Female,Divorced,Bachelors,Engineering,Engineering Manager,5,16323,1,7.8,9.6,18.9,2.7,4,Hybrid,49,11.1,10,18,9,3.1,7.2,5.6,3,7.8,TRUE,3.3,No
1867,46,Female,Divorced,Masters,Operations,Operations Analyst,4,7969,2,14.2,6.2,12.9,0.9,2,Onsite,46,7.1,17,1,6.5,1,8,7.2,4,6.5,TRUE,5.2,No
1868,35,Female,Married,Masters,Engineering,Software Engineer,3,11109,1,8.7,8.3,13.3,4.5,1,Onsite,27,12.5,6,24,8.1,3.7,8,5.1,5,10,TRUE,4.5,No
1869,23,Female,Single,High School,Engineering,Software Engineer,1,3941,2,15.5,2,3,0.7,4,Onsite,38,4.6,5,45,4.2,4.2,5.6,7,4,7.6,FALSE,5.4,No
1870,44,Female,Married,Bachelors,Human Resources,HR Business Partner,2,4185,1,10.9,0,2.6,0,1,Hybrid,32,3.1,3,27,7.8,2.9,6.4,6.3,4,8.9,TRUE,5.8,No
1871,29,Female,Married,Masters,Operations,Program Manager,3,7456,0,8.4,8,9,0.4,5,Hybrid,43,2.3,25,18,5.1,4.2,5.3,7.6,4,9,TRUE,5.1,Yes
1872,28,Male,Married,Masters,Finance,Financial Analyst,2,4638,1,8.8,5.8,8,0.3,1,Remote,5,6.1,6,19,4.7,4,6.4,6.1,4,8,FALSE,7.6,No
1873,25,Male,Married,Masters,Finance,Finance Manager,2,4845,0,13.4,4,5,2.3,4,Hybrid,37,11.9,5,30,7.7,6.1,5.7,5.2,3,9,TRUE,7.9,No
1874,46,Male,Married,PhD,Engineering,Software Engineer,3,10032,2,11.2,9.7,16.1,3.9,2,Onsite,31,3.3,4,30,7.4,3,7.1,6.3,4,5.8,TRUE,3.1,No
1875,52,Male,Divorced,Masters,Human Resources,HR Manager,4,6690,2,10.4,11.6,17.7,3.8,1,Remote,7,17.7,5,17,5.4,5.8,5,5.1,4,9,FALSE,3.4,No
1876,41,Male,Married,Masters,Marketing,Marketing Specialist,4,11416,1,9.7,10.1,21,0.8,6,Hybrid,24,0.6,10,19,7.4,1.2,7.3,7.9,4,8.6,TRUE,7.9,No
1877,34,Male,Married,Bachelors,Engineering,Data Engineer,4,14075,1,10,13,14,1.4,3,Onsite,30,15.8,3,12,9.9,4.5,8.6,4.5,4,9.6,TRUE,3.2,No
1878,33,Female,Married,Bachelors,Operations,Operations Analyst,2,5199,1,11.6,6,8.3,2.3,0,Onsite,24,8.5,24,30,5.5,4,4,6.4,3,8.4,FALSE,5,No
1879,22,Female,Divorced,High School,Engineering,QA Engineer,2,6027,1,12.5,1,2,1,3,Hybrid,33,6.5,5,26,7.9,2.2,6.8,5.6,4,8.4,TRUE,1,No
1880,44,Female,Single,Bachelors,Marketing,Content Strategist,3,5506,2,9.1,7.3,18.7,1.9,5,Hybrid,11,0.5,7,25,8.3,1.9,8.1,7.1,4,8.5,TRUE,8.3,No
1881,24,Female,Single,Bachelors,Marketing,Growth Manager,2,4862,3,13.2,3,4,3,2,Onsite,36,2.4,4,32,8.4,4,6.2,6.9,3,8.1,TRUE,4.4,No
1882,50,Male,Married,Bachelors,Operations,Operations Manager,5,7996,2,8.2,9.9,14,1.4,0,Onsite,62,6.9,19,21,8.4,2.4,9.9,5.3,4,8.9,FALSE,4.8,No
1883,45,Female,Married,Bachelors,Customer Support,Customer Success Manager,5,7128,1,13.8,10.8,22.3,4.1,3,Remote,5,10.3,5,0,4.7,3.3,5.7,6,4,9.6,FALSE,7,No
1884,31,Male,Married,High School,Operations,Operations Manager,4,6294,2,13,6.3,11,1.9,2,Hybrid,62,5.8,21,40,8.6,3.6,8.9,7.5,3,8.3,FALSE,3.4,No
1885,43,Male,Single,Bachelors,Engineering,Software Engineer,2,5663,1,14.3,2.9,5.6,2.9,1,Hybrid,3,9.2,4,25,6.5,2.5,6.6,7.9,4,9.8,TRUE,3,No
1886,36,Female,Married,Bachelors,Engineering,QA Engineer,2,5541,0,5.2,3.1,15.5,1.5,3,Hybrid,50,12.9,7,20,6.5,5.8,5.5,5.2,3,9.3,TRUE,4,Yes
1887,26,Female,Single,PhD,Sales,Sales Development Rep,1,4445,0,12.2,2,4.9,1,1,Hybrid,38,5.8,19,12,7.9,3.1,7.1,6,4,7.8,FALSE,3.6,No
1888,49,Female,Single,PhD,Sales,Account Executive,4,9243,1,10.3,9.3,15.4,0.4,0,Onsite,36,17.1,26,14,7.5,7.7,5,5.3,3,9.7,FALSE,1,Yes
1889,46,Male,Married,Bachelors,Operations,Program Manager,5,8417,1,9.6,8.2,12.1,1.9,1,Hybrid,54,6.8,22,13,7.2,3.1,8.5,5.4,4,8.2,FALSE,1.5,No
1890,48,Male,Married,Masters,Human Resources,HR Manager,4,7551,1,13.2,9.4,16,3.8,1,Remote,2,11.4,4,8,5.3,3.2,5.9,6.2,3,7.4,TRUE,2.3,Yes
1891,31,Non-binary,Married,Masters,Marketing,Marketing Specialist,3,6280,2,12.4,9.8,11,1.6,0,Onsite,40,5.5,10,43,10,4.9,6.9,6.1,4,7.4,FALSE,6.3,No
1892,37,Male,Single,Masters,Finance,Accountant,2,7811,2,13.7,5.3,13.1,1,3,Hybrid,67,12,3,39,8.5,5.4,7.7,3.5,4,9.7,TRUE,10,No
1893,45,Male,Married,High School,Sales,Sales Manager,4,8946,2,13.8,6.1,12.8,5.3,3,Onsite,37,5.8,26,5,7.1,3.2,6.3,6.1,4,8,FALSE,1.6,No
1894,24,Male,Married,Bachelors,Customer Support,Support Specialist,1,2116,1,13.8,3,4,0.8,1,Hybrid,54,16.6,6,16,8.2,6,5.1,4.7,3,8.3,TRUE,5.3,No
1895,32,Female,Married,Masters,Operations,Operations Manager,2,5019,1,9.2,5.6,12,0,3,Onsite,29,10.2,18,27,6.2,4.7,6.4,6.1,5,8.4,TRUE,4.5,No
1896,40,Female,Married,Bachelors,Customer Support,Customer Success Manager,3,4997,1,15.4,10,13.7,0.8,0,Hybrid,34,2.7,8,23,4.2,4.1,7,7.3,3,8.6,TRUE,8.1,No
1897,48,Male,Single,Bachelors,Research & Development,R&D Manager,5,13984,2,11.4,12.9,18.2,2.8,1,Hybrid,32,13.2,6,13,7.8,5.5,5.7,3.7,3,8,FALSE,2.3,No
1898,42,Male,Married,PhD,Operations,Operations Manager,5,9369,1,18.1,10,15.7,0.4,1,Hybrid,28,14.2,26,8,5.7,6.6,5.8,3.8,3,6.3,TRUE,4.6,No
1899,47,Male,Married,Bachelors,Finance,Accountant,5,9741,2,14.7,11.1,12.7,4.3,1,Onsite,9,2.3,6,18,6.4,3.8,6.7,6.4,3,7.7,TRUE,5.9,Yes
1900,28,Female,Single,Bachelors,Operations,Operations Manager,3,5437,1,9.5,4.2,8,0.3,1,Onsite,51,6.3,26,51,5.4,2.8,7.4,6.5,4,9.2,TRUE,6.6,No
1901,45,Female,Married,Bachelors,Finance,Accountant,2,5231,1,8.6,3.9,10.5,2.2,1,Hybrid,36,14.3,7,31,6.6,4.2,4.8,4.1,2,7.9,TRUE,8.5,No
1902,25,Male,Married,Bachelors,Research & Development,Research Scientist,1,3595,3,12.3,1.2,5,0.8,4,Hybrid,17,2.3,7,21,6,3,6.1,6.8,4,7.6,TRUE,4.7,No
